-177856.23,-2494370,90,901,-184901.89,-2483995.8,3.3386357,88.76241,7268.078746675429,-3061.02757359089952,-185322.31,-2484511,7.9996862,89.36115,7575.539500578905,-1221.94069814643133,-185653.3,-2482715.8,3.6985576,88.27037,8145.271960859602,-3085.9598438786634,-184949.61,-2482716.8,3.2252452,91.48013,6790.0010359251155,-3668.73992032887335,-77857.234,-2394371,1.3737868,90.69201,101199.44851704869,-71906.327742123036,-183465.12,-2483609,3.3950894,89.483376,5705.6910625735945,-3154.55288032548157,-183887.3,-2483984,3.364414,88.75725,6254.8997416782695,-3047.4111916888688,-183269.03,-2484245.5,3.6161854,88.62654,5653.916766560938,-2763.09156579520149,-186038.1,-2484001.2,3.3487747,88.72432,8410.67083097149,-3041.12055055803310,-185375.64,-2483561.8,3.436524,88.44666,7809.627960567023,-3084.641919432645411,-184284.08,-2483133,3.4771075,88.48848,6722.016123004667,-3181.821840394280612,-181894.72,-2484618,14.81607,89.01912,4204.834757715793,-653.441660263624413,-184027.03,-2484891.5,3.3743281,88.28437,6451.806657229874,-2752.993711660049514,-77857.234,-2394371,1.3994418,90.677956,101175.21602525904,-70605.8520145723615,-77857.234,-2394371,1.3936783,90.686584,101190.09565446942,-70886.9073411334716,-77857.234,-2394371,1.3988283,90.70509,101222.00478310698,-70602.556122593617,-77857.234,-2394371,1.3884466,90.68984,101195.71274261975,-71149.868887966718,-181349.39,-2485651,20.212578,88.68576,3692.214537922672,-427.28780768654957
-177856.23,-2494370,90,901,-184901.89,-2483995.8,3.3386357,88.76241,7268.078746675429,-3061.02757359089952,-185322.31,-2484511,7.9996862,89.36115,7575.539500578905,-1221.94069814643133,-185653.3,-2482715.8,3.6985576,88.27037,8145.271960859602,-3085.9598438786634,-184949.61,-2482716.8,3.2252452,91.48013,6790.0010359251155,-3668.73992032887335,-77857.234,-2394371,1.3737868,90.69201,101199.44851704869,-71906.327742123036,-183465.12,-2483609,3.3950894,89.483376,5705.6910625735945,-3154.55288032548157,-183887.3,-2483984,3.364414,88.75725,6254.8997416782695,-3047.4111916888688,-183269.03,-2484245.5,3.6161854,88.62654,5653.916766560938,-2763.09156579520149,-186038.1,-2484001.2,3.3487747,88.72432,8410.67083097149,-3041.12055055803310,-185375.64,-2483561.8,3.436524,88.44666,7809.627960567023,-3084.641919432645411,-184284.08,-2483133,3.4771075,88.48848,6722.016123004667,-3181.821840394280612,-181894.72,-2484618,14.81607,89.01912,4204.834757715793,-653.441660263624413,-184027.03,-2484891.5,3.3743281,88.28437,6451.806657229874,-2752.993711660049514,-77857.234,-2394371,1.3994418,90.677956,101175.21602525904,-70605.8520145723615,-77857.234,-2394371,1.3936783,90.686584,101190.09565446942,-70886.9073411334716,-77857.234,-2394371,1.3988283,90.70509,101222.00478310698,-70602.556122593617,-77857.234,-2394371,1.3884466,90.68984,101195.71274261975,-71149.868887966718,-181349.39,-2485651,20.212578,88.68576,3692.214537922672,-427.28780768654957
-177856.23,-2494370,90,901,-184901.89,-2483995.8,3.3386357,88.76241,7268.078746675429,-3061.02757359089952,-185322.3,-2484511,7.9996862,89.36115,7575.523876550188,-1221.94071992415773,-185653.3,-2482715.8,3.6985576,88.27037,8145.271960859602,-3085.9598438786634,-184949.61,-2482716.8,3.2252452,91.48013,6790.0010359251155,-3668.73992032887335,-77857.234,-2394371,1.3737868,90.69201,101199.44851704869,-71906.327742123036,-183465.12,-2483609.2,3.3950894,89.483376,5705.688808404726,-3154.47924755512537,-183887.3,-2483984,3.364414,88.75725,6254.8997416782695,-3047.4111916888688,-183269.03,-2484245.5,3.6161854,88.62654,5653.916766560938,-2763.09156579520149,-186038.08,-2484001.2,3.3487747,88.72432,8410.655209844157,-3041.12065443458210,-185375.64,-2483561.8,3.436524,88.44666,7809.627960567023,-3084.641919432645411,-184284.08,-2483133,3.4771075,88.48848,6722.016123004667,-3181.821840394280612,-181803.17,-2484746.8,14.81607,89.01912,4111.097257062421,-644.858819630625413,-184027.03,-2484891.5,3.3743281,88.28437,6451.806657229874,-2752.993711660049514,-77857.234,-2394371,1.3994418,90.677956,101175.21602525904,-70605.8520145723615,-77857.234,-2394371,1.3936783,90.686584,101190.09565446942,-70886.9073411334716,-77857.234,-2394371,1.3988283,90.70509,101222.00478310698,-70602.556122593617,-77857.234,-2394371,1.3884466,90.68984,101195.71274261975,-71149.868887966718,-181349.39,-2485651,20.212578,88.68576,3692.214537922672,-427.28780768654957
-177856.23,-2494370,90,901,-184901.89,-2483995.8,3.3386357,88.76241,7268.078746675429,-3061.02757359089952,-185322.28,-2484511,7.9996862,89.36115,7575.508252521437,-1221.94074170188423,-185653.3,-2482715.8,3.6985576,88.27037,8145.271960859602,-3085.9598438786634,-184949.62,-2482716.8,3.2252452,91.48013,6790.016655711703,-3668.74004546626665,-77857.234,-2394371,1.3737868,90.69201,101199.44851704869,-71906.327742123036,-183465.12,-2483609.2,3.3950894,89.483376,5705.688808404726,-3154.47924755512537,-183887.3,-2483984,3.364414,88.75725,6254.8997416782695,-3047.4111916888688,-183269.03,-2484245.5,3.6161854,88.62654,5653.916766560938,-2763.09156579520149,-186038.08,-2484001.2,3.3487747,88.72432,8410.655209844157,-3041.12065443458210,-185375.64,-2483561.8,3.436524,88.44666,7809.627960567023,-3084.641919432645411,-184284.08,-2483133,3.4771075,88.48848,6722.016123004667,-3181.821840394280612,-181803.14,-2484746.8,14.81607,89.01912,4111.06601164169,-644.858855737456313,-184027.03,-2484891.5,3.3743281,88.28437,6451.806657229874,-2752.993711660049514,-77857.234,-2394371,1.3994418,90.677956,101175.21602525904,-70605.8520145723615,-77857.234,-2394371,1.3936783,90.686584,101190.09565446942,-70886.9073411334716,-77857.234,-2394371,1.3988283,90.70509,101222.00478310698,-70602.556122593617,-77857.234,-2394371,1.3884466,90.68984,101195.71274261975,-71149.868887966718,-181349.39,-2485651,20.212578,88.68576,3692.214537922672,-427.28780768654957
-177856.23,-2494370,90,901,-184901.89,-2483995.8,3.3386357,88.76241,7268.078746675429,-3061.02757359089952,-185322.28,-2484511,7.9996862,89.36115,7575.508252521437,-1221.94074170188423,-185653.3,-2482715.8,3.6985576,88.27037,8145.271960859602,-3085.9598438786634,-184949.62,-2482716.8,3.2252452,91.48013,6790.016655711703,-3668.74004546626665,-77857.234,-2394371,1.3737868,90.69201,101199.44851704869,-71906.327742123036,-183465.12,-2483609.2,3.3950894,89.483376,5705.688808404726,-3154.47924755512537,-183887.3,-2483984,3.364414,88.75725,6254.8997416782695,-3047.4111916888688,-183269.03,-2484245.5,3.6161854,88.62654,5653.916766560938,-2763.09156579520149,-186038.08,-2484001.2,3.3487747,88.72432,8410.655209844157,-3041.12065443458210,-185375.64,-2483561.8,3.436524,88.44666,7809.627960567023,-3084.641919432645411,-184284.08,-2483133,3.4771075,88.48848,6722.016123004667,-3181.821840394280612,-181803.14,-2484746.8,14.81607,89.01912,4111.06601164169,-644.858855737456313,-184027.03,-2484891.5,3.3743281,88.28437,6451.806657229874,-2752.993711660049514,-77857.234,-2394371,1.3994418,90.677956,101175.21602525904,-70605.8520145723615,-77857.234,-2394371,1.3936783,90.686584,101190.09565446942,-70886.9073411334716,-77857.234,-2394371,1.3988283,90.70509,101222.00478310698,-70602.556122593617,-77857.234,-2394371,1.3884466,90.68984,101195.71274261975,-71149.868887966718,-181349.39,-2485651,20.212578,88.68576,3692.214537922672,-427.28780768654957
-177856.23,-2494370,90,901,-184901.89,-2483995.8,3.3386357,88.76241,7268.078746675429,-3061.02757359089952,-185322.36,-2484511,7.9996862,89.36115,7575.586372665156,-1221.94063281325163,-185653.3,-2482715.8,3.6985576,88.27037,8145.271960859602,-3085.9598438786634,-184949.61,-2482716.8,3.2252452,91.48013,6790.0010359251155,-3668.73992032887335,-77857.234,-2394371,1.3737868,90.69201,101199.44851704869,-71906.327742123036,-183465.14,-2483609,3.3950894,89.483376,5705.706686938416,-3154.55283882861987,-183887.3,-2483984,3.364414,88.75725,6254.8997416782695,-3047.4111916888688,-183269.05,-2484245.5,3.6161854,88.62654,5653.932387071894,-2763.09146222835269,-186038.11,-2484001.2,3.3487747,88.72432,8410.68645209881,-3041.120446681482510,-185375.64,-2483561.8,3.436524,88.44666,7809.627960567023,-3084.641919432645411,-184284.1,-2483133,3.4771075,88.48848,6722.031742567805,-3181.821721860290412,-181803.28,-2484746.5,14.81607,89.01912,4111.210895725497,-644.875564354958313,-184027.03,-2484891.5,3.3743281,88.28437,6451.806657229874,-2752.993711660049514,-77857.234,-2394371,1.3994418,90.677956,101175.21602525904,-70605.8520145723615,-77857.234,-2394371,1.3936783,90.686584,101190.09565446942,-70886.9073411334716,-77857.234,-2394371,1.3988283,90.70509,101222.00478310698,-70602.556122593617,-77857.234,-2394371,1.3884466,90.68984,101195.71274261975,-71149.868887966718,-181349.39,-2485651,20.212578,88.68576,3692.214537922672,-427.28780768654957
-177856.23,-2494370,90,901,-184901.89,-2483995.8,3.3386357,88.76241,7268.078746675429,-3061.02757359089952,-185322.36,-2484511,7.9996862,89.36115,7575.586372665156,-1221.94063281325163,-185653.3,-2482715.8,3.6985576,88.27037,8145.271960859602,-3085.9598438786634,-184949.61,-2482716.8,3.2252452,91.48013,6790.0010359251155,-3668.73992032887335,-77857.234,-2394371,1.3737868,90.69201,101199.44851704869,-71906.327742123036,-183465.14,-2483609,3.3950894,89.483376,5705.706686938416,-3154.55283882861987,-183887.3,-2483984,3.364414,88.75725,6254.8997416782695,-3047.4111916888688,-183269.05,-2484245.5,3.6161854,88.62654,5653.932387071894,-2763.09146222835269,-186038.11,-2484001.2,3.3487747,88.72432,8410.68645209881,-3041.120446681482510,-185375.64,-2483561.8,3.436524,88.44666,7809.627960567023,-3084.641919432645411,-184284.1,-2483133,3.4771075,88.48848,6722.031742567805,-3181.821721860290412,-181803.28,-2484746.5,14.81607,89.01912,4111.210895725497,-644.875564354958313,-184027.03,-2484891.5,3.3743281,88.28437,6451.806657229874,-2752.993711660049514,-77857.234,-2394371,1.3994418,90.677956,101175.21602525904,-70605.8520145723615,-77857.234,-2394371,1.3936783,90.686584,101190.09565446942,-70886.9073411334716,-77857.234,-2394371,1.3988283,90.70509,101222.00478310698,-70602.556122593617,-77857.234,-2394371,1.3884466,90.68984,101195.71274261975,-71149.868887966718,-181349.39,-2485651,20.212578,88.68576,3692.214537922672,-427.28780768654957
0,0,132.392,131.778991,-177788.66,-2495088.8,3.3386357,130.54141,1756909.4795324854,533315.59541345472,-178209.12,-2495604,7.9996862,131.14014,1776075.055258771,220283.86560859793,-178540.06,-2493808.8,3.6985576,130.04936,1741305.3145935105,485082.471722130844,-177836.38,-2493809.8,3.2252452,133.25912,1838516.7233352882,525316.76420935775,-70744,-2405464,1.3737868,132.471,1676391.991278493,1256780.93007865856,-176351.9,-2494702,3.3950894,131.26236,1777839.1832454174,518088.24792174127,-176774.06,-2495077,3.364414,130.53624,1755969.9996905967,529469.79234333628,-176155.81,-2495338.5,3.6161854,130.40553,1751600.4123027876,493878.61030414519,-178924.88,-2495094.2,3.3487747,130.50331,1756592.5602712964,531830.536446571710,-178262.4,-2494654.8,3.436524,130.22566,1747151.9084524272,520748.361375768111,-177170.84,-2494226,3.4771075,130.26747,1747347.2728946249,514412.392457034312,-174690.05,-2495839.5,14.81607,130.79811,1763013.9263836644,119819.2408817367113,-176913.8,-2495984.5,3.3743281,130.06337,1741899.6350804612,532370.156781705914,-70744,-2405464,1.3994418,132.45694,1675968.4578465805,1234034.98636020315,-70744,-2405464,1.3936783,132.46558,1676228.752007819,1238957.034686878616,-70744,-2405464,1.3988283,132.48409,1676786.4626276533,1234008.492105334317,-70744,-2405464,1.3884466,132.46884,1676327.1571928705,1243556.682242209618,-174236.16,-2496744,20.212578,130.46475,1752897.0494308525,88383.60052664466
-0.4712919,0.5417369,132.21701,131.7281,-177788.66,-2495088.8,3.3386357,130.49042,1755324.0402131549,533783.96397079882,-178209.11,-2495604,7.9996862,131.08914,1774505.9313496752,220481.471789817153,-178540.06,-2493808.8,3.6985576,129.99837,1739707.8074012273,485501.504906634744,-177836.38,-2493809.8,3.2252452,133.20813,1837008.0694548837,525824.12978752525,-70744,-2405464,1.3737868,132.42,1674854.6672598969,1257867.0304329936,-176351.9,-2494702,3.3950894,131.21136,1776272.9608853676,518554.317708154737,-176774.06,-2495077,3.364414,130.48524,1754383.8405633953,529934.32361222268,-176155.81,-2495338.5,3.6161854,130.35454,1750010.1581914353,494309.72331788159,-178924.88,-2495094.2,3.3487747,130.45232,1755006.7341917001,532297.40265527410,-178262.4,-2494654.8,3.436524,130.17467,1745558.443014831,521200.8604368047711,-177170.84,-2494226,3.4771075,130.21648,1745754.6062558645,514859.660215096612,-174690.02,-2495839.5,14.81607,130.74712,1761433.1780139192,119925.1507261763313,-176913.8,-2495984.5,3.3743281,130.01237,1740300.09310857,532829.610152158314,-70744,-2405464,1.3994418,132.40594,1674430.7679034914,1235100.906487663515,-70744,-2405464,1.3936783,132.41458,1674691.2869324535,1240027.529205715316,-70744,-2405464,1.3988283,132.43309,1675249.4795860988,1235075.400467425617,-70744,-2405464,1.3884466,132.41785,1674789.7771472647,1244631.273546129718,-174236.16,-2496744,20.212578,130.41376,1751306.3471780382,88460.7870420878
-0.9306198,1.0649,132.189,131.4431,-177788.66,-2495088.8,3.3386357,130.20541,1746437.6818939308,536392.82519662662,-178209.16,-2495604,7.9996862,130.80414,1765710.544171265,221582.22103119013,-178540.05,-2493808.8,3.6985576,129.71336,1730754.2478205315,487835.441967673544,-177836.38,-2493809.8,3.2252452,132.92313,1828549.5045089177,528651.02140362375,-70744,-2405464,1.3737868,132.135,1666238.2799424843,1263916.31900631616,-176351.9,-2494702,3.3950894,130.92636,1767493.6559244385,521150.570103463137,-176774.06,-2495077,3.364414,130.20024,1745493.4733607972,532521.80258167218,-176155.81,-2495338.5,3.6161854,130.06953,1741096.9761079333,496711.021030426439,-178924.9,-2495094.2,3.3487747,130.16731,1746118.2450424368,534897.886159742310,-178262.4,-2494654.8,3.436524,129.88966,1736627.3886628894,523721.241354912611,-177170.86,-2494226,3.4771075,129.93147,1736828.0229682573,517350.905043106312,-174690.1,-2495839.5,14.81607,130.46211,1752573.1243834975,120515.0804774987613,-176913.8,-2495984.5,3.3743281,129.72737,1731335.1640268355,535388.670278933114,-70744,-2405464,1.3994418,132.12094,1665812.3424861154,1241037.78714550415,-70744,-2405464,1.3936783,132.12958,1666074.1139667912,1245989.893791361216,-70744,-2405464,1.3988283,132.14809,1666634.9914210418,1241017.803580667417,-70744,-2405464,1.3884466,132.13284,1666173.0777744257,1250616.45832809918,-174236.16,-2496744,20.212578,130.12875,1742390.6381673291,88890.71632589112
-1.3615655,1.5641814,131.92801,131.165011,-177788.66,-2495088.8,3.3386357,129.92743,1737728.5444706422,538924.64452982122,-178209.16,-2495604,7.9996862,130.52615,1757089.6434158816,222650.580895242543,-178540.05,-2493808.8,3.6985576,129.43538,1721979.9498309267,490100.26324948044,-177836.38,-2493809.8,3.2252452,132.64514,1820255.6666982833,531395.68588699855,-70744,-2405464,1.3737868,131.85701,1657794.3757769288,1269786.48583264186,-176351.9,-2494702,3.3950894,130.64838,1758888.4332325116,523670.45455606537,-176774.06,-2495077,3.364414,129.92226,1736780.4482922165,535032.85857119838,-176155.81,-2495338.5,3.6161854,129.79155,1732361.8028786909,499041.33499100259,-178924.9,-2495094.2,3.3487747,129.88933,1737407.0136998992,537421.575652953810,-178262.4,-2494654.8,3.436524,129.61168,1727874.889919199,526167.06166047711,-177170.86,-2494226,3.4771075,129.65349,1728079.868742584,519768.4615571872612,-174690.1,-2495839.5,14.81607,130.18413,1743889.4397596964,121087.6109828903413,-176913.8,-2495984.5,3.3743281,129.44939,1722549.7510141814,537871.938996110914,-70744,-2405464,1.3994418,131.84296,1657366.460572003,1246798.860011565315,-70744,-2405464,1.3936783,131.8516,1657629.4474167,1251775.704875733716,-70744,-2405464,1.3988283,131.8701,1658192.9301753726,1246784.26336737917,-70744,-2405464,1.3884466,131.85486,1657728.8707935822,1256424.41726552818,-174236.16,-2496744,20.212578,129.85077,1733652.9693866498,89307.93761989467
-1.7673697,2.0456142,131.23999,131.2621,-177788.66,-2495088.8,3.3386357,130.02441,1740771.691191651,538043.02430015782,-178209.16,-2495604,7.9996862,130.62314,1760102.0662668624,222278.546877643123,-178540.05,-2493808.8,3.6985576,129.53236,1725045.7807315306,489311.639530937134,-177836.38,-2493809.8,3.2252452,132.74213,1823154.1822356675,530439.79544389755,-70744,-2405464,1.3737868,131.954,1660744.8013165288,1267742.48194878836,-176351.9,-2494702,3.3950894,130.74536,1761895.3928555495,522792.953176536547,-176774.06,-2495077,3.364414,130.01924,1739824.9487493008,534158.47002203388,-176155.81,-2495338.5,3.6161854,129.88853,1735414.016764046,498229.89094772229,-178924.9,-2495094.2,3.3487747,129.98631,1740450.8895305593,536542.787018992110,-178262.4,-2494654.8,3.436524,129.70866,1730933.1337544555,525315.403912504811,-177170.86,-2494226,3.4771075,129.75047,1731136.5980077134,518926.6446504170312,-174690.1,-2495839.5,14.81607,130.28111,1746923.7266559498,120888.2443546932913,-176913.8,-2495984.5,3.3743281,129.54637,1725619.4615345704,537007.251885286914,-70744,-2405464,1.3994418,131.93994,1660317.5747673162,1244792.844658821115,-70744,-2405464,1.3936783,131.94858,1660580.1384200817,1249761.074525446616,-70744,-2405464,1.3988283,131.96709,1661142.7140062975,1244776.368810202217,-70744,-2405464,1.3884466,131.95184,1660679.4017740672,1254402.07457055418,-174236.16,-2496744,20.212578,129.94775,1736706.0582780058,89162.65588233108
-2.164689,2.5181258,130.78699,131.489011,-177788.66,-2495088.8,3.3386357,130.25143,1747875.5191284495,535973.06506796012,-178209.08,-2495604,7.9996862,130.85016,1767133.6919185957,221405.107912488633,-178540.06,-2493808.8,3.6985576,129.75938,1732202.9027835121,487459.93247435144,-177836.38,-2493809.8,3.2252452,132.96915,1829918.49749841,528196.06267963995,-70744,-2405464,1.3737868,132.18102,1667632.4575073791,1262943.1020224536,-176351.89,-2494702,3.3950894,130.97238,1768914.255698135,520732.81337286247,-176774.06,-2495077,3.364414,130.24626,1746931.9561619817,532105.48401445438,-176155.8,-2495338.5,3.6161854,130.11555,1742539.1190006381,496324.666915780759,-178924.86,-2495094.2,3.3487747,130.21333,1747556.3925169213,534479.482539232510,-178262.4,-2494654.8,3.436524,129.93568,1738072.4155871226,523315.73003154811,-177170.84,-2494226,3.4771075,129.9775,1738272.3196941612,516950.083335820712,-174689.97,-2495839.8,14.81607,130.50813,1754006.81032345,120420.1780328894813,-176913.8,-2495984.5,3.3743281,129.77339,1732785.6462570173,534976.943624630614,-70744,-2405464,1.3994418,132.16696,1667206.8479427993,1240082.655880883815,-70744,-2405464,1.3936783,132.1756,1667468.4179277066,1245030.6617856716,-70744,-2405464,1.3988283,132.1941,1668028.8634477628,1240061.781160357217,-70744,-2405464,1.3884466,132.17886,1667567.3055431757,1249653.55465635918,-174236.16,-2496744,20.212578,130.17477,1743833.205296059,88821.54269357181
